
0.090959, 0.065984
0.086063, 0.071070
0.025175, 0.005322
TestStart
AES_128_CBC
0.012822, 0.003712
0.015590, 0.004698
0.018508, 0.004366
0.017336, 0.004690
0.018667, 0.005879
0.018298, 0.004248
0.017311, 0.004166
0.016548, 0.004422
0.016942, 0.004188
0.017392, 0.003928
0.016306, 0.004202
0.017252, 0.006151
0.017368, 0.005237
0.016173, 0.003911
0.015427, 0.004071
0.015891, 0.005377
0.017881, 0.004429
0.017757, 0.004140
0.016049, 0.005977
0.018625, 0.004742
0.020689, 0.004446
0.017903, 0.004864
0.017432, 0.004229
0.018170, 0.004482
0.017546, 0.004510
0.016469, 0.006617
0.017929, 0.005816
0.017923, 0.006180
0.017095, 0.005924
0.017889, 0.004508
0.016462, 0.003860
0.015326, 0.005189
0.016132, 0.004501
0.017667, 0.004806
0.017908, 0.004838
0.016809, 0.003590
0.011653, 0.004500
0.012813, 0.004304
0.016121, 0.004707
0.016956, 0.005021
0.016715, 0.004261
0.017436, 0.004977
0.016770, 0.005030
0.015529, 0.004155
0.015529, 0.004218
0.015968, 0.003943
0.015584, 0.004115
0.014986, 0.003866
0.014688, 0.003621
0.014226, 0.003464
0.013645, 0.003218
0.013485, 0.003333
0.013228, 0.003275
0.013160, 0.003247
0.013016, 0.003308
0.013125, 0.003222
0.013140, 0.003120
0.012914, 0.003122
0.012812, 0.003140
0.013092, 0.003174
0.013595, 0.005239
0.015460, 0.003846
0.014946, 0.003709
0.014835, 0.003688
0.014650, 0.004243
0.019187, 0.004880
0.020000, 0.004109
0.015914, 0.003927
0.014532, 0.003354
0.013165, 0.003376
0.013335, 0.003368
0.013414, 0.003214
0.012998, 0.003607
0.013000, 0.003275
0.012991, 0.003138
0.013036, 0.003253
0.013120, 0.003114
0.012984, 0.003120
0.013097, 0.003250
0.012832, 0.003177
0.013406, 0.003374
0.013282, 0.003325
0.013109, 0.003427
0.013192, 0.003151
0.012951, 0.003179
0.013004, 0.003204
0.012775, 0.003195
0.012100, 0.002821
0.009406, 0.002717
0.010700, 0.002880
0.013864, 0.003478
0.013645, 0.003531
0.014060, 0.003592
0.013702, 0.003562
0.013950, 0.003626
0.014041, 0.003482
0.014115, 0.003512
0.016501, 0.005067
0.022447, 0.005620
0.022965, 0.006034
AES_128_ECB
0.007148, 0.005663
0.007087, 0.005780
0.006964, 0.005676
0.007052, 0.005480
0.007136, 0.005598
0.006483, 0.004299
0.005097, 0.003640
0.004593, 0.003636
0.004577, 0.003549
0.004711, 0.003468
0.004726, 0.003499
0.004512, 0.003360
0.004517, 0.003512
0.004537, 0.003580
0.004582, 0.003542
0.004540, 0.003426
0.004555, 0.003496
0.004476, 0.003491
0.004571, 0.003538
0.004580, 0.003480
0.004613, 0.003513
0.004578, 0.003610
0.004538, 0.003546
0.004570, 0.003497
0.004556, 0.003746
0.004933, 0.003792
0.004918, 0.003779
0.004620, 0.003611
0.004930, 0.003937
0.005263, 0.003923
0.004979, 0.004270
0.004872, 0.003578
0.004706, 0.003570
0.004620, 0.003566
0.004887, 0.003561
0.004727, 0.003616
0.004850, 0.003643
0.004602, 0.003595
0.004655, 0.003491
0.004624, 0.003466
0.004676, 0.003403
0.004545, 0.003568
0.004542, 0.003500
0.004566, 0.003583
0.004535, 0.003503
0.004527, 0.003480
0.004498, 0.003487
0.004585, 0.003605
0.004636, 0.003566
0.004611, 0.003561
0.004619, 0.003645
0.004648, 0.003584
0.004621, 0.003536
0.004543, 0.003429
0.004523, 0.003448
0.004988, 0.003561
0.004560, 0.003558
0.004514, 0.003468
0.004461, 0.003461
0.004509, 0.003530
0.004485, 0.003451
0.004562, 0.003476
0.004448, 0.003445
0.004567, 0.003502
0.004442, 0.003459
0.004479, 0.003559
0.004550, 0.003561
0.004672, 0.003519
0.004531, 0.003465
0.004548, 0.003455
0.004466, 0.003524
0.004471, 0.003467
0.004418, 0.003475
0.004449, 0.003569
0.004530, 0.003404
0.004513, 0.003671
0.004555, 0.003533
0.004845, 0.003399
0.004912, 0.003476
0.004502, 0.003457
0.004450, 0.003434
0.004483, 0.003578
0.004491, 0.003449
0.004465, 0.003589
0.004508, 0.003592
0.004440, 0.003590
0.004551, 0.003617
0.004849, 0.003901
0.004124, 0.002868
0.004009, 0.002832
0.004158, 0.003139
0.003947, 0.002841
0.003834, 0.002933
0.004179, 0.003564
0.004953, 0.003587
0.005023, 0.003516
0.004781, 0.004006
0.005062, 0.003732
0.005001, 0.003686
0.005017, 0.003541
AES_128_GCM
0.005788, 0.004231
0.005080, 0.003859
0.005540, 0.003759
0.005019, 0.003698
0.005022, 0.003699
0.004932, 0.003845
0.005084, 0.003643
0.005162, 0.003738
0.004921, 0.003677
0.005566, 0.003764
0.004987, 0.003865
0.006890, 0.003668
0.005594, 0.004225
0.005118, 0.003766
0.005084, 0.003605
0.004962, 0.003598
0.004983, 0.003656
0.004958, 0.003642
0.005282, 0.003778
0.006688, 0.003732
0.004825, 0.004199
0.005333, 0.003850
0.005555, 0.003635
0.005615, 0.003763
0.005059, 0.003757
0.005392, 0.004904
0.004940, 0.003561
0.005018, 0.003619
0.005127, 0.003697
0.005133, 0.003491
0.005186, 0.003703
0.004882, 0.004484
0.005071, 0.003744
0.005176, 0.003725
0.005213, 0.003708
0.004994, 0.003717
0.004965, 0.003742
0.004871, 0.003693
0.005132, 0.004312
0.005119, 0.003764
0.005049, 0.003706
0.005096, 0.003587
0.005096, 0.003625
0.005323, 0.003780
0.004888, 0.003701
0.005007, 0.003677
0.005107, 0.003577
0.004973, 0.003637
0.004887, 0.003576
0.004952, 0.003716
0.005000, 0.004200
0.004890, 0.003984
0.005377, 0.003619
0.005247, 0.003711
0.005049, 0.003662
0.005044, 0.003710
0.004971, 0.003953
0.005092, 0.003599
0.004906, 0.003629
0.005002, 0.003684
0.004921, 0.003708
0.004981, 0.004364
0.006506, 0.004530
0.005215, 0.003698
0.005636, 0.003911
0.005887, 0.005146
0.004942, 0.003730
0.005060, 0.003774
0.005210, 0.003503
0.005039, 0.003571
0.004916, 0.003608
0.005062, 0.003653
0.005037, 0.003701
0.004928, 0.003994
0.005031, 0.003691
0.005058, 0.003601
0.005088, 0.003699
0.004960, 0.003631
0.005277, 0.003612
0.005043, 0.003665
0.004961, 0.003582
0.004984, 0.003460
0.004898, 0.003611
0.004885, 0.003598
0.004865, 0.003626
0.005125, 0.003643
0.004933, 0.003728
0.005830, 0.003906
0.005101, 0.003531
0.005117, 0.003992
0.004868, 0.003795
0.005040, 0.003598
0.004795, 0.003637
0.005310, 0.003564
0.005030, 0.003748
0.004883, 0.003521
0.004867, 0.003696
0.006797, 0.004115
0.004687, 0.003704
0.005454, 0.003320
AES_256_CBC
0.013165, 0.004262
0.018655, 0.004753
0.018174, 0.004803
0.018948, 0.004851
0.019596, 0.004987
0.018920, 0.004670
0.017517, 0.004542
0.018068, 0.004431
0.017108, 0.004301
0.016963, 0.004559
0.017341, 0.004365
0.016943, 0.004369
0.017193, 0.004181
0.016647, 0.004382
0.017496, 0.004563
0.017796, 0.004381
0.017754, 0.004472
0.017416, 0.004392
0.017521, 0.004337
0.017143, 0.004402
0.017739, 0.004538
0.017734, 0.004268
0.017109, 0.004387
0.016937, 0.004172
0.016900, 0.004031
0.016846, 0.004314
0.016694, 0.004153
0.016560, 0.004221
0.016665, 0.004109
0.016754, 0.004308
0.016900, 0.004465
0.016842, 0.003994
0.016637, 0.004899
0.017393, 0.004333
0.014725, 0.003590
0.013447, 0.003258
0.012669, 0.003082
0.013142, 0.003617
0.013463, 0.003404
0.013643, 0.003452
0.013942, 0.004189
0.017325, 0.004807
0.016527, 0.003659
0.014014, 0.004137
0.013351, 0.003603
0.013592, 0.003656
0.012834, 0.003672
0.013023, 0.003351
0.012506, 0.003375
0.013443, 0.003655
0.013672, 0.003957
0.012853, 0.003633
0.012656, 0.004495
0.013136, 0.006884
0.013830, 0.004556
0.013976, 0.003383
0.013377, 0.003488
0.014787, 0.003847
0.015199, 0.004354
0.017417, 0.005086
0.015154, 0.003682
0.017954, 0.004969
0.019316, 0.004649
0.016503, 0.003856
0.013383, 0.003165
0.012147, 0.003229
0.012282, 0.003782
0.013238, 0.003290
0.013437, 0.003934
0.013862, 0.003888
0.013601, 0.003733
0.013521, 0.003360
0.013417, 0.003516
0.014894, 0.003713
0.013614, 0.003645
0.014837, 0.003436
0.012459, 0.004121
0.012401, 0.003836
0.012704, 0.003858
0.013932, 0.003628
0.014016, 0.003344
0.013533, 0.003105
0.013486, 0.003670
0.012180, 0.003348
0.013042, 0.003596
0.012512, 0.003621
0.012757, 0.003409
0.012517, 0.003590
0.014422, 0.004013
0.015351, 0.004065
0.015873, 0.004682
0.018713, 0.004607
0.015844, 0.003982
0.018043, 0.004793
0.018408, 0.004489
0.017875, 0.004430
0.016717, 0.003847
0.018295, 0.011129
0.015797, 0.003289
0.014793, 0.004405
AES_256_ECB
