
0.067205, 0.057453
0.078584, 0.061174
0.020784, 0.005808
TestStart
AES_128_CBC
0.015671, 0.003820
0.016237, 0.005054
0.017834, 0.004994
0.019210, 0.004290
0.017509, 0.005625
0.019177, 0.004819
0.018653, 0.004963
0.017264, 0.003924
0.016481, 0.004777
0.015962, 0.004884
0.016839, 0.004002
0.017109, 0.004752
0.016378, 0.005381
0.015685, 0.003811
0.015357, 0.003736
0.014279, 0.003480
0.014080, 0.003605
0.014952, 0.004110
0.017219, 0.003471
0.015846, 0.004460
0.018441, 0.005730
0.016630, 0.005325
0.015200, 0.002790
0.013596, 0.003385
0.017280, 0.003854
0.016087, 0.004486
0.016046, 0.004343
0.016330, 0.006494
0.017000, 0.004789
0.017132, 0.004350
0.017016, 0.005064
0.016974, 0.005203
0.018132, 0.004701
0.016463, 0.004072
0.017038, 0.004833
0.017092, 0.004631
0.015854, 0.004748
0.016846, 0.004676
0.017450, 0.004334
0.016300, 0.005342
0.014591, 0.003403
0.015036, 0.004614
0.016684, 0.003902
0.016499, 0.005226
0.015478, 0.003970
0.017583, 0.004295
0.015789, 0.004092
0.016275, 0.003760
0.014789, 0.003534
0.014400, 0.003665
0.014622, 0.003450
0.014189, 0.003179
0.013292, 0.003107
0.013286, 0.003277
0.013128, 0.003310
0.012990, 0.003174
0.012775, 0.003281
0.012611, 0.003135
0.012739, 0.003257
0.012908, 0.003144
0.012881, 0.003684
0.014805, 0.003109
0.013876, 0.003310
0.013388, 0.002658
0.009955, 0.002753
0.010230, 0.002563
0.011502, 0.003286
0.014412, 0.003491
0.014372, 0.003544
0.014721, 0.003482
0.014507, 0.003332
0.014452, 0.003405
0.013577, 0.003462
0.013595, 0.003088
0.013554, 0.003219
0.013266, 0.003293
0.013375, 0.003258
0.013206, 0.003296
0.013519, 0.003256
0.013283, 0.003255
0.013257, 0.003268
0.013643, 0.003320
0.013365, 0.003403
0.013655, 0.003408
0.033955, 0.002694
0.009378, 0.002627
0.012796, 0.003520
0.014403, 0.003428
0.014142, 0.003349
0.013870, 0.003354
0.013452, 0.003217
0.013084, 0.003239
0.013190, 0.003156
0.013279, 0.003216
0.013332, 0.003287
0.013390, 0.003155
0.013065, 0.003108
0.012832, 0.003111
0.012842, 0.003156
0.012960, 0.003241
AES_128_ECB
0.004175, 0.003218
0.004314, 0.003333
0.004338, 0.003519
0.004489, 0.003424
