
0.063560, 0.046407
0.058238, 0.054126
0.020174, 0.004827
TestStart
AES_128_CBC
0.014751, 0.003734
0.014597, 0.003628
0.014896, 0.003824
0.015282, 0.003969
0.014897, 0.003773
0.015157, 0.003911
0.014875, 0.004039
0.014655, 0.003972
0.014678, 0.004272
0.014931, 0.003740
0.014905, 0.003720
0.015195, 0.003823
0.015428, 0.003800
0.015270, 0.002750
0.011673, 0.003399
0.014638, 0.003839
0.015695, 0.004086
0.016987, 0.004005
0.016106, 0.003921
0.015623, 0.003851
0.015700, 0.003869
0.015137, 0.003920
0.015214, 0.003859
0.014323, 0.003441
0.013863, 0.003370
0.014147, 0.003417
0.013635, 0.003376
0.013582, 0.003421
0.013537, 0.003292
0.013507, 0.003537
0.013993, 0.003374
0.013835, 0.003545
0.014131, 0.003663
0.014011, 0.003302
0.013548, 0.003369
0.013475, 0.003309
0.013426, 0.003241
0.013421, 0.003394
0.013710, 0.003196
0.013533, 0.003715
0.015044, 0.004264
0.014500, 0.003595
0.013990, 0.003418
0.013624, 0.003443
0.013486, 0.003263
0.013900, 0.003475
0.013559, 0.003341
0.013723, 0.003465
0.014195, 0.003574
0.013999, 0.003302
0.013844, 0.003369
0.013952, 0.003480
0.013541, 0.003432
0.014610, 0.003690
0.014508, 0.003577
0.014399, 0.003444
0.013948, 0.003320
0.013370, 0.003309
0.013299, 0.003377
0.013318, 0.003172
0.013217, 0.003095
0.013045, 0.003197
0.013273, 0.003407
0.013791, 0.003557
0.013582, 0.003614
0.013847, 0.003333
0.012506, 0.002788
0.010108, 0.002696
0.009854, 0.002678
0.011419, 0.003542
0.014360, 0.003750
0.014635, 0.003860
0.014468, 0.003485
0.013987, 0.003344
0.013370, 0.003381
0.013588, 0.003421
0.013374, 0.003173
0.013533, 0.003345
0.013483, 0.003224
0.013456, 0.003556
0.013688, 0.003592
0.013942, 0.003534
0.013790, 0.003388
0.013560, 0.003420
0.013150, 0.003189
0.013009, 0.003190
0.013191, 0.003258
0.013295, 0.003358
0.013399, 0.003335
0.013617, 0.003350
0.013306, 0.003358
0.013239, 0.003185
0.012997, 0.003280
0.012957, 0.003288
0.013401, 0.003234
0.013566, 0.003298
0.013156, 0.003280
0.013059, 0.003208
0.013584, 0.003287
0.013608, 0.003549
AES_128_ECB
0.004501, 0.003589
0.004529, 0.003470
0.004611, 0.003542
0.004621, 0.003568
0.004608, 0.003499
0.004573, 0.003537
0.004585, 0.003539
0.004602, 0.004163
0.005307, 0.003515
0.004898, 0.002976
0.004656, 0.003504
