
0.061808, 0.043835
0.059009, 0.055989
0.020161, 0.005110
TestStart
AES_128_CBC
0.013594, 0.004000
0.015537, 0.004016
0.016619, 0.003914
0.015506, 0.003851
0.014784, 0.003817
0.015378, 0.004313
0.015487, 0.003868
0.015254, 0.003803
0.015194, 0.003727
0.015073, 0.003725
0.014752, 0.003694
0.014963, 0.003855
0.014940, 0.004014
0.014835, 0.003444
0.014603, 0.004151
0.015481, 0.003896
0.012443, 0.003395
0.013739, 0.003545
0.012206, 0.002938
0.011547, 0.002940
0.014178, 0.003708
0.014811, 0.003779
0.011193, 0.002628
0.010426, 0.003048
0.011940, 0.003988
0.015266, 0.003564
0.014731, 0.003524
0.014547, 0.003589
0.014230, 0.003387
0.014305, 0.003484
0.013986, 0.003517
0.014103, 0.003339
0.014695, 0.003822
0.014921, 0.003873
0.015095, 0.003856
0.014869, 0.003603
0.014298, 0.003550
0.014163, 0.003451
0.013941, 0.003489
0.013974, 0.003442
0.014049, 0.003506
0.013969, 0.003337
0.014036, 0.003502
0.013678, 0.003389
0.013396, 0.003263
0.013424, 0.003263
0.013321, 0.003401
0.013795, 0.003365
0.013292, 0.003354
0.013183, 0.003304
0.013189, 0.003218
0.013479, 0.003277
0.013235, 0.003246
0.013793, 0.003414
0.013671, 0.003435
0.013455, 0.003459
0.013609, 0.003374
0.013591, 0.003495
0.013687, 0.003528
0.013885, 0.003156
0.013710, 0.003556
0.014222, 0.003442
0.013828, 0.003249
0.013399, 0.003529
0.013954, 0.003404
0.013776, 0.003596
0.014145, 0.003476
0.013927, 0.003478
0.013665, 0.003247
0.013679, 0.003584
0.014180, 0.003987
0.013093, 0.003130
0.012976, 0.003315
0.013913, 0.003809
0.015981, 0.003964
0.016187, 0.004202
0.016144, 0.004596
0.011027, 0.002540
0.010007, 0.002594
0.010242, 0.003235
0.013891, 0.003598
0.013249, 0.003506
0.014001, 0.003586
0.014333, 0.003576
0.014031, 0.003514
0.012506, 0.002931
0.009648, 0.002683
0.012080, 0.003402
0.013745, 0.003417
0.013371, 0.003327
0.013382, 0.003189
0.013161, 0.003159
0.013299, 0.003506
0.013487, 0.003394
0.013277, 0.003352
0.013188, 0.003321
0.013111, 0.003075
0.013002, 0.003065
0.013068, 0.003213
0.012865, 0.003183
AES_128_ECB
0.004217, 0.003249
0.004155, 0.003212
0.004398, 0.003366
0.004475, 0.003601
0.004475, 0.003488
0.004481, 0.003425
0.004428, 0.003555
0.004461, 0.003529
0.004441, 0.003574
0.004465, 0.003496
0.004494, 0.003656
0.004384, 0.003497
0.004568, 0.003506
0.004527, 0.003540
0.004499, 0.003448
0.004651, 0.003728
0.004490, 0.003503
0.004578, 0.003489
0.004651, 0.003597
0.004472, 0.003511
0.004441, 0.003612
0.004536, 0.003533
0.004705, 0.003512
0.004473, 0.003481
0.004485, 0.003575
0.004462, 0.003499
0.004419, 0.003476
0.004517, 0.003584
0.004522, 0.003588
0.004549, 0.003463
0.004625, 0.003472
0.004422, 0.003008
0.004286, 0.002937
0.003889, 0.002372
0.003765, 0.002947
0.003536, 0.002394
0.003896, 0.002465
0.003375, 0.002733
0.003287, 0.002747
0.003678, 0.002721
0.003942, 0.002662
0.005122, 0.003023
0.004589, 0.002991
0.004241, 0.003108
0.004533, 0.003302
0.003600, 0.003660
0.004893, 0.002875
0.003394, 0.002496
0.003650, 0.003074
0.004643, 0.003747
0.004651, 0.003631
0.004701, 0.003631
0.004858, 0.003609
0.004696, 0.003829
0.004695, 0.003691
0.004892, 0.003411
0.004555, 0.003508
0.004480, 0.003544
0.004462, 0.003522
0.004848, 0.003693
0.004719, 0.003589
0.004646, 0.003610
0.004717, 0.003617
0.004894, 0.003645
0.004548, 0.003561
0.004494, 0.003580
0.004640, 0.003590
0.004519, 0.003473
0.004681, 0.003380
0.003713, 0.002670
0.003982, 0.003185
0.004433, 0.003499
0.004750, 0.003492
0.004802, 0.003499
0.004938, 0.003497
0.004613, 0.003585
0.005618, 0.003310
0.004091, 0.003074
0.003758, 0.002917
0.003995, 0.002767
