
4.963677, 4.713001
4.867467, 4.747973
Test Start
DES_EBE3_ECB
4.785563, 4.658432
4.863830, 4.773788
5.068561, 4.779308
4.868526, 4.818615
4.849341, 4.779691
4.871869, 4.785219
4.776460, 4.708050
4.892536, 4.881738
4.976848, 4.764642
4.863184, 4.787652
DES_EBE3_CBC
4.859746, 4.719535
4.871859, 4.693956
4.904820, 4.733450
4.983102, 4.737351
4.949394, 4.674445
4.882863, 4.695001
4.932362, 4.782114
4.963689, 4.738066
4.889498, 4.856454
4.859447, 4.747652
