
6.355316, 5.235624
5.566771, 5.555032
Test Start
DES_EBE3_ECB
5.798122, 4.474154
4.959065, 4.804791
5.014103, 4.837750
4.471033, 4.580716
4.712195, 4.743025
4.905377, 4.565403
4.975750, 4.657505
4.711120, 4.574045
4.997183, 4.997183
4.349188, 5.074858
DES_EBE3_CBC
5.005706, 4.605549
4.977064, 4.786556
4.451136, 4.771496
5.047951, 5.020331
4.797128, 4.595544
4.641288, 5.055942
5.275694, 4.350897
4.664618, 4.894989
5.189988, 4.703930
5.020968, 5.239353
