
5.040539, 4.807112
4.922458, 4.761379
Test Start
DES_EBE3_ECB
4.942525, 4.907499
4.932026, 4.856770
4.836424, 4.763355
4.979006, 4.801957
4.941235, 5.340562
5.610971, 5.066279
4.965653, 5.043917
5.793628, 5.158169
4.720358, 4.790743
4.855044, 4.747062
DES_EBE3_CBC
5.326210, 4.857691
4.756761, 4.812160
4.604125, 4.740707
5.250927, 4.855618
5.013954, 4.851892
5.184374, 4.852748
5.029294, 4.532476
4.518790, 4.954540
5.034188, 4.703767
5.213156, 4.896125
